Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Fries,,[],7.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Apples/Grapes,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Side Parm,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Side Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Strawberries Only,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,,Food,[],3.0,12.00,12.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,Fries,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,Apples/Grapes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Sides,,,,,,158.0,3.55,,560.5,18.75,0.0,11.0,541.75,37.51,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Fries,,,Food,[],108.0,3.02,3.00,326.0,0.75,0.0,0.0,325.25,22.33,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,"!!! DONT MAKE !!!",,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,ADD SIDE Jalapeno Ranch,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,Add Side Ranch,,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,ADD SIDE Buffalo,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,RUSH,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Crispy,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Ethan,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Extra Crispy,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Larisa,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,STEAK FRIES PLEASE,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Side Bama,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Side Tortilla Chips To Go,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Slacie,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Well Done Fries Ls,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,With Side Beer Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Greens,,,Food,[],23.0,3.04,3.00,70.0,2.5,0.0,3.0,67.5,4.73,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Apples,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Cucumbers,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Cukes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Dried Cranberries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Feta,,[],3.0,0.33,0.33,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Frier Onion,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Gorgonzola,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Tomato,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Walnuts,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Blue Cheese Instead Of Balsamic,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Kendall,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,No Balsamic,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,No Balsamic. Add Lmon Wedges,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Side Ceaser,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Pretzels,,,Food,[],2.0,6.25,6.00,12.5,1.5,0.0,0.0,11.0,0.78,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Pretzels,,ADD SIDE Beer Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Pretzels,,Little Thing Of Beer Cheese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Coleslaw,,,Food,[],1.0,3.00,3.00,3.0,0.0,0.0,0.0,3.0,0.21,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Fruit,,,Food,[],4.0,3.00,3.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fruit,,Noxgrapes Sub Cuccumber,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Beer Cheese,,,Food,[],0.0,0.00,0.00,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Beer Cheese,,Crock Of Street Corn,,[],0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Beer Cheese,,Heat Up,,[],0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Sourdough Bread,,,Food,[],2.0,3.00,3.00,6.0,0.0,0.0,0.0,6.0,0.42,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Baguette,,,Food,[],4.0,3.00,3.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Chicken (Side),,,Food,[],8.0,7.00,7.00,56.0,3.5,0.0,0.0,52.5,3.68,0.0,0.0
modifier,All Day Food Menu,Sides,Add Chicken (Side),,RUSH,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Add Side Bleu,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Add Side Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Blackended,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Blackened,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Blackened Please Side Blue Side Buff,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Side Bc,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Side Bleu,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Side Buff,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Side Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Side Burger Sauce,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Shrimp (Side),,,Food,[],2.0,9.00,9.00,18.0,2.25,0.0,0.0,15.75,1.1,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Shrimp (Side),,On Greens,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Shrimp (Side),,Side Ranch,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Salmon (Side),,,Food,[],3.0,11.00,11.00,33.0,8.25,0.0,0.0,24.75,1.74,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Salmon (Side),,Add Side Lemon Butter,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Salmon (Side),,Salmon Entree Please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Salmon (Side),,Well Done,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Salmon (Side),,Well Done Please,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Steak (Side),,,Food,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
"",All Day Food Menu,Side Sauces,,,,,,178.0,0.44,,78.0,0.0,0.0,0.0,78.0,6.18,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Alabama,,,Food,[],7.0,0.50,0.50,3.5,0.0,0.0,0.0,3.5,0.28,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Asian BBQ,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Balsamic Vinaigrette,,,Food,[],7.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE BBQ,,,Food,[],9.0,0.50,0.50,4.5,0.0,0.0,0.0,4.5,0.36,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE BBQ,,Dont Make,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Beer Cheese,,,Food,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Beer Cheese,,To Go,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Blue Cheese,,,Food,[],14.0,0.50,0.50,7.0,0.0,0.0,0.0,7.0,0.56,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Buffalo,,,Food,[],16.0,0.50,0.50,8.0,0.0,0.0,0.0,8.0,0.64,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Buffalo,,No Make,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Burger Sauce,,,Food,[],3.0,0.50,0.50,1.5,0.0,0.0,0.0,1.5,0.12,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Burger Sauce,,And Side Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Caesar,,,Food,[],6.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Cocktail Sauce,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Cocktail Sauce,,Sub Tartar,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Mustard,,,Food,[],10.0,0.50,0.50,5.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Jalapeno Ranch,,,Food,[],10.0,0.50,0.50,5.0,0.0,0.0,0.0,5.0,0.4,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Lemon Dijon Vinaigrette,,,Food,[],9.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Mango Haberno,,,Food,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Ranch,,,Food,[],46.0,0.50,0.50,23.0,0.0,0.0,0.0,23.0,1.82,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Ranch,,NO MAKE,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Ranch,,To Go,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Tartar Sauce,,,Food,[],4.0,0.50,0.50,2.0,0.0,0.0,0.0,2.0,0.16,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Malt Vinegar aioli,,,Food,[],4.0,0.50,0.50,2.0,0.0,0.0,0.0,2.0,0.12,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE MAYO,,,Food,[],15.0,0.50,0.50,7.5,0.0,0.0,0.0,7.5,0.6,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Nashville Hot,,,Food,[],6.0,0.50,0.50,3.0,0.0,0.0,0.0,3.0,0.24,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Sour Cream,,,Food,[],6.0,0.50,0.50,3.0,0.0,0.0,0.0,3.0,0.24,0.0,0.0
specialRequest,All Day Food Menu,Side Sauces,SIDE Sour Cream,,Dont Mzkr,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",Soft Drinks/Milkshakes,,,,,,,691.0,3.43,,2373.0,0.4,0.0,30.0,2372.6,162.65,0.0,0.0
"",Soft Drinks/Milkshakes,N/A Drinks,,,,,,618.0,3.07,,1898.0,0.4,0.0,17.0,1897.6,129.89,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Coke,,,NA Beverage,[],136.0,3.00,3.00,408.0,0.0,0.0,3.0,408.0,28.14,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Diet Coke,,,NA Beverage,[],137.0,3.00,3.00,411.0,0.0,0.0,0.0,411.0,27.72,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,7-Up,,,NA Beverage,[],25.0,3.00,3.00,75.0,0.0,0.0,0.0,75.0,5.04,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Ginger Ale,,,NA Beverage,[],26.0,3.00,3.00,78.0,0.0,0.0,0.0,78.0,5.46,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Club Soda,,,NA Beverage,[],49.0,3.00,3.00,147.0,0.0,0.0,3.0,147.0,9.87,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Lemonade,,,NA Beverage,[],50.0,3.00,3.00,150.0,0.0,0.0,0.0,150.0,10.08,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Unsweetened Iced Tea,,,NA Beverage,[],114.0,3.00,3.00,342.0,0.0,0.0,0.0,342.0,23.52,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Cranberry Juice,,,NA Beverage,[],4.0,3.00,3.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Saranac Root Beer,,,NA Beverage,[],38.0,4.00,4.00,152.0,0.0,0.0,8.0,152.0,10.64,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Saranac Ginger Beer,,,NA Beverage,[],2.0,4.00,4.00,8.0,0.0,0.0,0.0,8.0,0.56,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Shirley Temple,,,NA Beverage,[],14.0,4.00,4.00,56.0,0.4,0.0,0.0,55.6,3.89,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Milk,,,NA Beverage,[],5.0,3.00,3.00,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Chocolate Milk,,,NA Beverage,[],8.0,3.00,3.00,24.0,0.0,0.0,0.0,24.0,1.68,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Pineapple Juice,,,NA Beverage,[],0.0,0.00,0.00,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Coffee,,,NA Beverage,[],10.0,2.00,2.00,20.0,0.0,0.0,0.0,20.0,1.4,0.0,0.0
"",Soft Drinks/Milkshakes,NA Milkshakes,,,,,,73.0,6.51,,475.0,0.0,0.0,13.0,475.0,32.76,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Vanilla Milkshake,,,NA Beverage,[],19.0,6.00,6.00,114.0,0.0,0.0,6.0,114.0,7.98,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Chocolate Milkshake,,,NA Beverage,[],17.0,6.00,6.00,102.0,0.0,0.0,0.0,102.0,7.14,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Strawberry Milkshake,,,NA Beverage,[],15.0,7.00,7.00,105.0,0.0,0.0,7.0,105.0,6.86,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Peanut Butter Milkshake,,,NA Beverage,[],16.0,7.00,7.00,112.0,0.0,0.0,0.0,112.0,7.84,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Cereal Milk Milkshake,,,NA Beverage,[],6.0,7.00,7.00,42.0,0.0,0.0,0.0,42.0,2.94,0.0,0.0
"",Beer To-Go,,,,,,,134.0,13.14,,1761.0,8.0,0.0,0.0,1753.0,120.19,0.0,0.0
"",Beer To-Go,1 Liter Refill,,,,,,1.0,8.00,,8.0,0.0,0.0,0.0,8.0,0.56,0.0,0.0
menuItem,Beer To-Go,1 Liter Refill,Oktoberfest 1L Refill,,,To-Go Beer,[],1.0,8.00,8.00,8.0,0.0,0.0,0.0,8.0,0.56,0.0,0.0
"",Beer To-Go,2 Liter Refill,,,,,,1.0,12.00,,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
menuItem,Beer To-Go,2 Liter Refill,Golden Rule 2L- Refill,,,To-Go Beer,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
"",Beer To-Go,4 Packs To Go,,,,,,132.0,13.19,,1741.0,8.0,0.0,0.0,1733.0,119.63,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,,To-Go Beer,[],10.0,18.10,0.00,181.0,0.0,0.0,0.0,181.0,12.67,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Playa Asst,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Golden Rule Blonde Asst,,[],2.0,4.00,4.00,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Against the Currant Asst,,[],3.0,5.00,5.00,15.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Lakeside Lounging Asst,,[],4.0,5.00,5.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Uncurious NEIPA Asst,,[],4.0,5.00,5.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,All-In IPA Asst,,[],3.0,4.00,4.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Peach Apricot Dare Asst,,[],4.0,5.00,5.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Brevity Wit Asst,,[],7.0,4.00,4.00,28.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Citra Nelson Curious Asst,,[],4.0,5.00,5.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Oktoberfest Asst,,[],3.0,4.00,4.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Honeybear Asst,,[],2.0,5.00,5.00,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Oatmeal Stout Asst,,[],3.0,4.00,4.00,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Playa 4 Pack,,,To-Go Beer,[],4.0,12.00,12.00,48.0,0.0,0.0,0.0,48.0,3.36,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Golden Rule Blonde 4 Pack,,,To-Go Beer,[Alcohol],4.0,12.00,12.00,48.0,2.0,0.0,0.0,46.0,3.22,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Saratoga Vibes 4 Pack,,,To-Go Beer,[],3.0,12.00,12.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Lakeside Lounging 4 Pack,,,To-Go Beer,[Alcohol],6.0,14.00,14.00,84.0,0.0,0.0,0.0,84.0,5.88,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Uncurious NEIPA 4 Pack,,,To-Go Beer,[Alcohol],20.0,14.00,14.00,280.0,0.0,0.0,0.0,280.0,18.62,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Citra Nelson Curious 4 Pack,,,To-Go Beer,[],7.0,14.00,14.00,98.0,0.0,0.0,0.0,98.0,6.86,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Honeybear 4 Pack,,,To-Go Beer,[],8.0,14.00,14.00,112.0,0.0,0.0,0.0,112.0,7.84,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,All-In 4 Pack,,,To-Go Beer,[Alcohol],11.0,12.00,12.00,132.0,6.0,0.0,0.0,126.0,8.12,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Peach Apricot Dare 4 Pack,,,To-Go Beer,[],7.0,14.00,14.00,98.0,0.0,0.0,0.0,98.0,6.86,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Brevity Wit 4 Pack,,,To-Go Beer,[],3.0,12.00,12.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Scottish 80 Shilling 4 Pack,,,To-Go Beer,[Alcohol],9.0,12.00,12.00,108.0,0.0,0.0,0.0,108.0,7.56,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Oktoberfest 4 Pack,,,To-Go Beer,[],31.0,12.00,12.00,372.0,0.0,0.0,0.0,372.0,26.04,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Oatmeal Stout 4 Pack,,,To-Go Beer,[],9.0,12.00,12.00,108.0,0.0,0.0,0.0,108.0,7.56,0.0,0.0
"",Retail,,,,,,,75.0,15.88,,1191.0,50.0,0.0,50.0,1141.0,75.18,0.0,0.0
"",Retail,Baseball Shirt,,,,,,2.0,30.00,,60.0,0.0,0.0,0.0,60.0,4.2,0.0,0.0
menuItem,Retail,Baseball Shirt,Large,,,Retail,[],1.0,30.00,30.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
menuItem,Retail,Baseball Shirt,XL,,,Retail,[],1.0,30.00,30.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
"",Retail,Kids Apparel,,,,,,3.0,15.00,,45.0,0.0,0.0,0.0,45.0,3.15,0.0,0.0
menuItem,Retail,Kids Apparel,Youth Shirt Medium,,,Retail,[],2.0,15.00,15.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
menuItem,Retail,Kids Apparel,Youth Shirt Large,,,Retail,[],1.0,15.00,15.00,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
