Type,Menu,Menu group,"Item, open item",Size modifier,"Modifiers, special requests",Sales Category,Item tags,Qty sold,Avg. price,Avg. item price (not incl. mods),Gross sales,Discount amount,Refund amount,Void amount,Net sales,Tax,Waste count,Waste amount
modifier,All Day Food Menu,House Macaroni & Cheese,Loaded Mac,,TO GO,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,House Macaroni & Cheese,Loaded Mac,,Not Togo Anymore For Herr,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,House Macaroni & Cheese,Loaded Mac,,Well Done?,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,House Macaroni & Cheese,BBQ Mac,,,Food,[],32.0,18.00,18.00,576.0,0.0,0.0,0.0,576.0,40.32,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,BBQ Mac,,SPOON,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,BBQ Mac,,NO Coleslaw,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,BBQ Mac,,Coleslaw ON SIDE ONLY,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,House Macaroni & Cheese,Street Corn Mac,,,Food,[],9.0,18.22,18.00,164.0,0.0,0.0,0.0,164.0,11.48,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Street Corn Mac,,SPOON,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,House Macaroni & Cheese,Street Corn Mac,,ADD Chicken,,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,House Macaroni & Cheese,Street Corn Mac,,Pulled Chix,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Top Shelf,,,,,,30.0,27.73,,832.0,0.0,0.0,30.0,832.0,58.24,0.0,0.0
menuItem,All Day Food Menu,Top Shelf,Steak Frites,,,Food,[],12.0,30.00,30.00,360.0,0.0,0.0,30.0,360.0,25.2,0.0,0.0
specialRequest,All Day Food Menu,Top Shelf,Steak Frites,,Med Rare,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Top Shelf,Steak Frites,,Medium,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Top Shelf,Steak Frites,,Mid,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Top Shelf,Fish and Chips,,,Food,[],16.0,26.00,26.00,416.0,0.0,0.0,0.0,416.0,29.12,0.0,0.0
menuItem,All Day Food Menu,Top Shelf,Grilled Salmon,,,Food,[],2.0,28.00,28.00,56.0,0.0,0.0,0.0,56.0,3.92,0.0,0.0
specialRequest,All Day Food Menu,Top Shelf,Grilled Salmon,,Ssute,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Dessert,,,,,,16.0,14.19,,227.0,0.0,0.0,0.0,227.0,15.89,0.0,0.0
menuItem,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,,Food,[],15.0,14.40,14.00,216.0,0.0,0.0,0.0,216.0,15.12,0.0,0.0
modifier,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Reese's PB Cup Pieces,,[],3.0,2.00,2.00,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
modifier,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,2,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,4,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,6,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,7,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Bday Candle,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Candle,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Candle Pls,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Jackie Will Bring,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Dessert,Warm Chocolate Chip Cookie Skillet,,Jackie Will Run!!!,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Dessert,Flourless Chocolate Cake,,,Food,[],1.0,11.00,11.00,11.0,0.0,0.0,0.0,11.0,0.77,0.0,0.0
"",All Day Food Menu,Kids Menu,,,,,,42.0,12.00,,504.0,0.0,0.0,0.0,504.0,35.28,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Mac & Cheese,,,Food,[],7.0,12.00,12.00,84.0,0.0,0.0,0.0,84.0,5.88,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Mac & Cheese,,Fries,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Mac & Cheese,,Apples/Grapes,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Cheeseburger,,,Food,[],11.0,12.00,12.00,132.0,0.0,0.0,0.0,132.0,9.24,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Cheeseburger,,Fries,,[],8.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Cheeseburger,,Apples/Grapes,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Cheeseburger,,American Cheese,,[],5.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Cheeseburger,,Side Pickles,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Hamburger,,,Food,[],3.0,12.00,12.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Hamburger,,Fries,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Hamburger,,Apples/Grapes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Hamburger,,HOLD BURGER - Send Fruit With Apps Plz,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Hamburger,,Severe Egg Allergy!!!!!,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Chicken Tenders,,,Food,[],9.0,12.00,12.00,108.0,0.0,0.0,0.0,108.0,7.56,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Chicken Tenders,,Fries,,[],7.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Chicken Tenders,,Apples/Grapes,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Kids Menu,Kids Chicken Tenders,,Fries Well Done,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Grilled Cheese,,,Food,[],9.0,12.00,12.00,108.0,0.0,0.0,0.0,108.0,7.56,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Grilled Cheese,,Fries,,[],8.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Grilled Cheese,,Apples/Grapes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,,Food,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Butter,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,,Food,[],2.0,12.00,12.00,24.0,0.0,0.0,0.0,24.0,1.68,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,Fries,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,All Day Food Menu,Kids Menu,Kids Pasta with Red Sauce,,Apples/Grapes,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",All Day Food Menu,Sides,,,,,,49.0,3.72,,182.5,0.75,0.0,6.0,181.75,12.72,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Fries,,,Food,[],35.0,3.01,3.00,105.5,0.0,0.0,0.0,105.5,7.38,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Fries,,ADD SIDE Beer Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Extra Crispy,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Fries,,Sam,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Greens,,,Food,[],5.0,3.00,3.00,15.0,0.75,0.0,0.0,14.25,1.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Side of Greens,,Add Feta,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Pretzels,,,Food,[],2.0,6.00,6.00,12.0,0.0,0.0,6.0,12.0,0.84,0.0,0.0
modifier,All Day Food Menu,Sides,Side of Pretzels,,RUSH,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Side of Fruit,,,Food,[],1.0,3.00,3.00,3.0,0.0,0.0,0.0,3.0,0.21,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Chicken (Side),,,Food,[],4.0,7.00,7.00,28.0,0.0,0.0,0.0,28.0,1.96,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Add Chz On Top,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,Add Shredded Chicken To Caprese,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
specialRequest,All Day Food Menu,Sides,Add Chicken (Side),,On Capa,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Steak (Side),,,Food,[],1.0,12.00,12.00,12.0,0.0,0.0,0.0,12.0,0.84,0.0,0.0
menuItem,All Day Food Menu,Sides,Add Pork (Side),,,Food,[],1.0,7.00,7.00,7.0,0.0,0.0,0.0,7.0,0.49,0.0,0.0
"",All Day Food Menu,Side Sauces,,,,,,28.0,0.43,,12.0,0.0,0.0,0.0,12.0,0.96,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Asian BBQ,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Balsamic Vinaigrette,,,Food,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE BBQ,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Blue Cheese,,,Food,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Buffalo,,,Food,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Burger Sauce,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Caesar,,,Food,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Mustard,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Jalapeno Ranch,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Lemon Dijon Vinaigrette,,,Food,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Ranch,,,Food,[],6.0,0.50,0.50,3.0,0.0,0.0,0.0,3.0,0.24,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE MAYO,,,Food,[],7.0,0.50,0.50,3.5,0.0,0.0,0.0,3.5,0.28,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Nashville Hot,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
menuItem,All Day Food Menu,Side Sauces,SIDE Sour Cream,,,Food,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.04,0.0,0.0
"",Soft Drinks/Milkshakes,,,,,,,240.0,3.52,,845.0,0.0,0.0,0.0,845.0,58.52,0.0,0.0
"",Soft Drinks/Milkshakes,N/A Drinks,,,,,,209.0,3.11,,651.0,0.0,0.0,0.0,651.0,44.94,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Coke,,,NA Beverage,[],42.0,3.00,3.00,126.0,0.0,0.0,0.0,126.0,8.82,0.0,0.0
specialRequest,Soft Drinks/Milkshakes,N/A Drinks,Coke,,No Ice,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Diet Coke,,,NA Beverage,[],44.0,3.00,3.00,132.0,0.0,0.0,0.0,132.0,9.24,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,7-Up,,,NA Beverage,[],9.0,3.00,3.00,27.0,0.0,0.0,0.0,27.0,1.89,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Ginger Ale,,,NA Beverage,[],10.0,3.00,3.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Club Soda,,,NA Beverage,[],25.0,3.00,3.00,75.0,0.0,0.0,0.0,75.0,5.25,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Lemonade,,,NA Beverage,[],21.0,3.00,3.00,63.0,0.0,0.0,0.0,63.0,4.41,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Unsweetened Iced Tea,,,NA Beverage,[],25.0,3.00,3.00,75.0,0.0,0.0,0.0,75.0,5.25,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Cranberry Juice,,,NA Beverage,[],2.0,3.00,3.00,6.0,0.0,0.0,0.0,6.0,0.42,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Saranac Root Beer,,,NA Beverage,[],17.0,4.00,4.00,68.0,0.0,0.0,0.0,68.0,4.76,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Shirley Temple,,,NA Beverage,[],7.0,4.00,4.00,28.0,0.0,0.0,0.0,28.0,1.68,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Virgin Mary,,,NA Beverage,[],2.0,5.00,5.00,10.0,0.0,0.0,0.0,10.0,0.35,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Chocolate Milk,,,NA Beverage,[],1.0,3.00,3.00,3.0,0.0,0.0,0.0,3.0,0.21,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Coffee,,,NA Beverage,[],3.0,2.00,2.00,6.0,0.0,0.0,0.0,6.0,0.42,0.0,0.0
menuItem,Soft Drinks/Milkshakes,N/A Drinks,Hot Tea,,,NA Beverage,[],1.0,2.00,2.00,2.0,0.0,0.0,0.0,2.0,0.14,0.0,0.0
"",Soft Drinks/Milkshakes,NA Milkshakes,,,,,,31.0,6.26,,194.0,0.0,0.0,0.0,194.0,13.58,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Vanilla Milkshake,,,NA Beverage,[],8.0,6.00,6.00,48.0,0.0,0.0,0.0,48.0,3.36,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Chocolate Milkshake,,,NA Beverage,[],15.0,6.00,6.00,90.0,0.0,0.0,0.0,90.0,6.3,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Strawberry Milkshake,,,NA Beverage,[],3.0,7.00,7.00,21.0,0.0,0.0,0.0,21.0,1.47,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Peanut Butter Milkshake,,,NA Beverage,[],3.0,7.00,7.00,21.0,0.0,0.0,0.0,21.0,1.47,0.0,0.0
menuItem,Soft Drinks/Milkshakes,NA Milkshakes,Cereal Milk Milkshake,,,NA Beverage,[],2.0,7.00,7.00,14.0,0.0,0.0,0.0,14.0,0.98,0.0,0.0
"",Beer To-Go,,,,,,,26.0,14.15,,368.0,0.0,0.0,14.0,368.0,25.76,0.0,0.0
"",Beer To-Go,4 Packs To Go,,,,,,26.0,14.15,,368.0,0.0,0.0,14.0,368.0,25.76,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,,To-Go Beer,[],1.0,20.00,0.00,20.0,0.0,0.0,0.0,20.0,1.4,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Lakeside Lounging Asst,,[],1.0,5.00,5.00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Uncurious NEIPA Asst,,[],1.0,5.00,5.00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Citra Nelson Curious Asst,,[],1.0,5.00,5.00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
modifier,Beer To-Go,4 Packs To Go,Assorted  4 Pack,,Honeybear Asst,,[],1.0,5.00,5.00,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Golden Rule Blonde 4 Pack,,,To-Go Beer,[Alcohol],3.0,12.00,12.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Lakeside Lounging 4 Pack,,,To-Go Beer,[Alcohol],1.0,14.00,14.00,14.0,0.0,0.0,0.0,14.0,0.98,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Uncurious NEIPA 4 Pack,,,To-Go Beer,[Alcohol],7.0,14.00,14.00,98.0,0.0,0.0,0.0,98.0,6.86,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Honeybear 4 Pack,,,To-Go Beer,[],2.0,14.00,14.00,28.0,0.0,0.0,14.0,28.0,1.96,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Peach Apricot Dare 4 Pack,,,To-Go Beer,[],3.0,14.00,14.00,42.0,0.0,0.0,0.0,42.0,2.94,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Oktoberfest 4 Pack,,,To-Go Beer,[],2.0,12.00,12.00,24.0,0.0,0.0,0.0,24.0,1.68,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Cran Apple Blonde 4 Pack,,,To-Go Beer,[],5.0,14.00,14.00,70.0,0.0,0.0,0.0,70.0,4.9,0.0,0.0
menuItem,Beer To-Go,4 Packs To Go,Triple the Reason 4 Pack,,,To-Go Beer,[],2.0,18.00,18.00,36.0,0.0,0.0,0.0,36.0,2.52,0.0,0.0
"",Retail,,,,,,,13.0,12.38,,161.0,0.0,0.0,0.0,161.0,9.59,0.0,0.0
"",Retail,Kids Apparel,,,,,,1.0,15.00,,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
menuItem,Retail,Kids Apparel,Youth Shirt XL,,,Retail,[],1.0,15.00,15.00,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
"",Retail,Hats,,,,,,1.0,25.00,,25.0,0.0,0.0,0.0,25.0,1.75,0.0,0.0
menuItem,Retail,Hats,Dad Hat - Khaki,,,Retail,[],1.0,25.00,25.00,25.0,0.0,0.0,0.0,25.0,1.75,0.0,0.0
"",Retail,Glassware,,,,,,7.0,8.00,,56.0,0.0,0.0,0.0,56.0,2.24,0.0,0.0
menuItem,Retail,Glassware,Pint Glass,,,Retail,[],7.0,8.00,8.00,56.0,0.0,0.0,0.0,56.0,2.24,0.0,0.0
"",Retail,Fall Sale Longsleeves,,,,,,1.0,20.00,,20.0,0.0,0.0,0.0,20.0,1.4,0.0,0.0
menuItem,Retail,Fall Sale Longsleeves,XL,,,Retail,[],1.0,20.00,20.00,20.0,0.0,0.0,0.0,20.0,1.4,0.0,0.0
"",Retail,Summer Sale TS,,,,,,3.0,15.00,,45.0,0.0,0.0,0.0,45.0,3.15,0.0,0.0
menuItem,Retail,Summer Sale TS,XL,,,Retail,[],1.0,15.00,15.00,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
menuItem,Retail,Summer Sale TS,2 XL,,,Retail,[],2.0,15.00,15.00,30.0,0.0,0.0,0.0,30.0,2.1,0.0,0.0
"",Employee Food,,,,,,,1.0,4.63,,4.63,0.0,0.0,0.0,4.63,0.33,0.0,0.0
"",Employee Food,BoH Employee Food,,,,,,1.0,4.63,,4.63,0.0,0.0,0.0,4.63,0.33,0.0,0.0
menuItem,Employee Food,BoH Employee Food,BoH Employee Meal,,,Food,[],1.0,4.63,4.63,4.63,0.0,0.0,0.0,4.63,0.33,0.0,0.0
"",Catering,,,,,,,2.0,45.00,,90.0,0.0,0.0,0.0,90.0,6.3,0.0,0.0
"",Catering,Take Out Catering,,,,,,2.0,45.00,,90.0,0.0,0.0,0.0,90.0,6.3,0.0,0.0
menuItem,Catering,Take Out Catering,Beer Cheese - Small Tray,,,Food,[],1.0,40.00,40.00,40.0,0.0,0.0,0.0,40.0,2.8,0.0,0.0
menuItem,Catering,Take Out Catering,Wings- Boneless- Small Tray,,,Food,[],1.0,50.00,50.00,50.0,0.0,0.0,0.0,50.0,3.5,0.0,0.0
specialRequest,Catering,Take Out Catering,Wings- Boneless- Small Tray,,Buffalo,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"",Online Ordering,,,,,,,87.0,17.98,,1564.0,0.0,0.0,0.0,1564.0,109.50,0.0,0.0
"",Online Ordering,Sharing*,,,,,,9.0,17.22,,155.0,0.0,0.0,0.0,155.0,10.85,0.0,0.0
menuItem,Online Ordering,Sharing*,Beer Cheese Dip*,,,Food,[],8.0,17.50,17.00,140.0,0.0,0.0,0.0,140.0,9.8,0.0,0.0
modifier,Online Ordering,Sharing*,Beer Cheese Dip*,,Add Side Fries,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
menuItem,Online Ordering,Sharing*,Meatballs*,,,Food,[],1.0,15.00,15.00,15.0,0.0,0.0,0.0,15.0,1.05,0.0,0.0
"",Online Ordering,Wings*,,,,,,12.0,19.63,,235.5,0.0,0.0,0.0,235.5,16.49,0.0,0.0
menuItem,Online Ordering,Wings*,Boneless*,,,Food,[],7.0,20.07,17.00,140.5,0.0,0.0,0.0,140.5,9.83,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Add Side Fries,,[],5.0,4.00,4.00,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Buffalo,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,BBQ,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Dry,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Bleu Cheese,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Ranch,,[],3.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,ADD Side Bleu Cheese,,[],1.0,0.50,0.50,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,ADD Side Ranch,,[],2.0,0.50,0.50,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Boneless*,,Extra Crispy,,[],2.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
menuItem,Online Ordering,Wings*,Traditional*,,,Food,[],5.0,19.00,18.00,95.0,0.0,0.0,0.0,95.0,6.66,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,Add Side Fries,,[],1.0,4.00,4.00,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,Buffalo,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,Mango Habanero,,[],1.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
modifier,Online Ordering,Wings*,Traditional*,,Bleu Cheese,,[],4.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
